,player_name,total_wins,aces,breakpoints_won,total_breakpoints,double_faults,first_serve_points_won,first_serve_successful,second_serve_points_won,second_serve_successful,points_spread,FS Win %,SS Win %,BP Conv %,Ace Rank,DF Rank,Total Win Rank,Point Spread Rank,FS Win Rank,SS Win Rank,BP Rank,Mean Ranks,Mean Ranks Ranked,Month,last_refreshed
681,"Engel, Justin",0,6,0,0,5,24,35,7,14,-17,0.6857142857142857,0.5,,1835.0,942.5,2088.0,1823.0,1484.0,1928.0,,1683.4166666666667,2139.0,April 2025,2026-01-28
682,"Engel, Justin",0,10,3,3,5,58,99,1,3,-10,0.5858585858585859,0.3333333333333333,1.0,1508.5,942.5,2088.0,1426.5,2319.0,2485.0,25.0,1542.0714285714287,1866.0,August 2025,2026-01-28
683,"Engel, Justin",0,19,1,9,2,101,149,24,52,-56,0.6778523489932886,0.46153846153846156,0.1111111111111111,1021.5,345.5,2088.0,2515.5,1582.0,2184.0,2287.5,1717.7142857142858,2201.0,December 2025,2026-01-28
684,"Engel, Justin",0,10,0,3,4,49,63,12,26,-11,0.7777777777777778,0.46153846153846156,0.0,1508.5,758.5,2088.0,1476.5,242.0,2184.0,2389.5,1521.0,1817.0,January 2026,2026-01-28
685,"Engel, Justin",0,6,1,1,4,27,41,14,26,-17,0.6585365853658537,0.5384615384615384,1.0,1835.0,758.5,2088.0,1823.0,1827.0,1485.0,25.0,1405.9285714285713,1573.0,July 2025,2026-01-28
686,"Engel, Justin",3,58,6,25,19,223,276,95,156,-4,0.8079710144927537,0.6089743589743589,0.24,200.5,2192.5,564.5,1127.0,81.0,513.5,2053.5,961.7857142857143,618.0,June 2025,2026-01-28
687,"Engel, Justin",1,14,3,9,7,68,93,27,52,-15,0.7311827956989247,0.5192307692307693,0.3333333333333333,1263.0,1264.5,1342.5,1708.0,779.0,1730.0,1548.5,1376.5,1508.0,May 2025,2026-01-28
688,"Erhard, Mathys",1,3,11,19,3,64,105,23,43,20,0.6095238095238096,0.5348837209302325,0.5789473684210527,2166.0,555.0,1342.5,473.5,2205.0,1528.0,199.5,1209.9285714285713,1156.0,May 2025,2026-01-28
689,"Escoffier, Antoine",0,1,1,1,6,11,27,6,11,-29,0.4074074074074074,0.5454545454545454,1.0,2419.5,1108.0,2088.0,2283.5,2544.0,1395.5,25.0,1694.7857142857142,2160.0,January 2025,2026-01-28
690,"Escoffier, Antoine",0,2,1,13,1,65,97,19,28,-1,0.6701030927835051,0.6785714285714286,0.07692307692307693,2296.5,169.0,2088.0,1001.5,1688.0,107.0,2302.0,1378.857142857143,1512.0,June 2025,2026-01-28
691,"Escoffier, Antoine",0,0,3,8,5,32,57,10,18,-17,0.5614035087719298,0.5555555555555556,0.375,2511.0,942.5,2088.0,1823.0,2394.5,1259.5,1219.5,1748.2857142857142,2242.0,May 2025,2026-01-28
692,"Etcheverry, Tomas Martin",2,31,10,34,7,206,295,86,165,-26,0.6983050847457627,0.5212121212121212,0.29411764705882354,611.5,1264.5,870.0,2209.5,1291.0,1698.0,1799.0,1391.9285714285713,1544.0,April 2025,2026-01-28
693,"Etcheverry, Tomas Martin",2,33,12,24,10,149,208,81,149,-1,0.7163461538461539,0.5436241610738255,0.5,554.5,1615.0,870.0,1001.5,995.0,1420.0,428.0,983.4285714285714,669.0,August 2025,2026-01-28
694,"Etcheverry, Tomas Martin",3,31,17,45,11,188,265,72,146,6,0.7094339622641509,0.4931506849315068,0.37777777777777777,611.5,1700.5,564.5,786.5,1108.5,1994.0,1192.0,1136.7857142857142,1005.0,February 2025,2026-01-28
695,"Etcheverry, Tomas Martin",2,47,16,41,5,217,292,95,166,34,0.7431506849315068,0.572289156626506,0.3902439024390244,311.0,942.5,870.0,295.5,601.0,995.0,1121.0,733.7142857142857,212.0,January 2025,2026-01-28
696,"Etcheverry, Tomas Martin",3,65,15,49,9,283,372,128,194,40,0.760752688172043,0.6597938144329897,0.30612244897959184,146.5,1513.5,564.5,251.0,386.0,158.5,1746.5,680.9285714285714,147.0,January 2026,2026-01-28
697,"Etcheverry, Tomas Martin",2,44,13,53,10,233,315,96,176,-1,0.7396825396825397,0.5454545454545454,0.24528301886792453,350.0,1615.0,870.0,1001.5,655.0,1395.5,2042.0,1132.7142857142858,993.5,July 2025,2026-01-28
698,"Etcheverry, Tomas Martin",2,34,16,34,8,160,235,69,131,-15,0.6808510638297872,0.5267175572519084,0.47058823529411764,525.0,1400.0,870.0,1708.0,1542.0,1626.0,588.0,1179.857142857143,1081.0,June 2025,2026-01-28
699,"Etcheverry, Tomas Martin",0,4,4,14,4,35,64,18,37,-33,0.546875,0.4864864864864865,0.2857142857142857,2044.0,758.5,2088.0,2350.0,2434.5,2025.5,1837.0,1933.9285714285713,2455.0,March 2025,2026-01-28
700,"Etcheverry, Tomas Martin",3,29,12,34,11,187,270,103,186,-6,0.6925925925925925,0.553763440860215,0.35294117647058826,669.0,1700.5,564.5,1222.0,1366.0,1278.0,1387.5,1169.642857142857,1064.0,May 2025,2026-01-28
701,"Etcheverry, Tomas Martin",1,44,3,15,1,136,170,30,61,17,0.8,0.4918032786885246,0.2,350.0,169.0,1342.5,522.0,110.0,2005.0,2167.0,952.2142857142857,602.5,November 2025,2026-01-28
702,"Etcheverry, Tomas Martin",5,65,24,48,15,302,417,88,179,22,0.7242206235011991,0.49162011173184356,0.5,146.5,1997.5,205.0,438.0,886.0,2006.0,428.0,872.4285714285714,430.0,October 2025,2026-01-28
703,"Etcheverry, Tomas Martin",2,16,8,18,3,74,96,22,34,34,0.7708333333333334,0.6470588235294118,0.4444444444444444,1154.5,555.0,870.0,295.5,291.5,211.0,733.5,587.2857142857143,57.0,September 2025,2026-01-28
704,"Eubanks, Christopher",2,13,7,11,4,85,117,29,46,27,0.7264957264957265,0.6304347826086957,0.6363636363636364,1326.5,758.5,870.0,371.0,855.0,309.0,135.0,660.7142857142857,116.0,April 2025,2026-01-28
705,"Eubanks, Christopher",0,25,3,13,13,96,137,34,52,-8,0.7007299270072993,0.6538461538461539,0.23076923076923078,788.0,1868.0,2088.0,1319.5,1257.0,181.5,2086.5,1369.7857142857142,1495.0,August 2025,2026-01-28
706,"Eubanks, Christopher",2,24,7,16,5,148,211,37,62,-14,0.7014218009478673,0.5967741935483871,0.4375,822.0,942.5,870.0,1652.0,1252.0,650.0,774.5,994.7142857142857,697.0,February 2025,2026-01-28
707,"Eubanks, Christopher",3,41,7,14,6,177,241,33,55,24,0.7344398340248963,0.6,0.5,393.5,1108.0,564.5,409.5,722.0,607.0,428.0,604.6428571428571,63.0,January 2025,2026-01-28
708,"Eubanks, Christopher",0,17,0,12,7,99,135,26,51,-19,0.7333333333333333,0.5098039215686274,0.0,1103.0,1264.5,2088.0,1920.5,745.0,1824.5,2389.5,1619.2857142857142,2030.0,July 2025,2026-01-28
709,"Eubanks, Christopher",0,11,1,2,1,58,79,18,39,-28,0.7341772151898734,0.46153846153846156,0.5,1440.0,169.0,2088.0,2259.0,725.5,2184.0,428.0,1327.642857142857,1394.0,March 2025,2026-01-28
710,"Eubanks, Christopher",0,15,0,0,0,40,50,5,11,-12,0.8,0.45454545454545453,,1205.5,47.5,2088.0,1533.5,110.0,2226.5,,1201.8333333333333,1132.0,May 2025,2026-01-28
711,"Eubanks, Christopher",1,34,6,17,11,127,169,38,61,1,0.7514792899408284,0.6229508196721312,0.35294117647058826,525.0,1700.5,1342.5,925.5,490.0,369.0,1387.5,962.8571428571429,622.0,September 2025,2026-01-28
712,"Evans, Daniel",0,4,2,3,2,53,81,14,25,-1,0.654320987654321,0.56,0.6666666666666666,2044.0,345.5,2088.0,1001.5,1873.0,1191.5,103.5,1235.2857142857142,1201.0,August 2025,2026-01-28
713,"Evans, Daniel",0,1,1,5,7,42,61,13,28,-40,0.6885245901639344,0.4642857142857143,0.2,2419.5,1264.5,2088.0,2439.5,1437.5,2165.0,2167.0,1997.2857142857142,2504.0,February 2025,2026-01-28
714,"Evans, Daniel",0,4,3,8,2,46,68,15,35,-6,0.6764705882352942,0.42857142857142855,0.375,2044.0,345.5,2088.0,1222.0,1598.0,2323.0,1219.5,1548.5714285714287,1882.0,January 2025,2026-01-28
715,"Evans, Daniel",0,1,0,0,4,13,25,11,23,-24,0.52,0.4782608695652174,,2419.5,758.5,2088.0,2145.5,2480.0,2081.0,,1995.4166666666667,2501.0,January 2026,2026-01-28
716,"Evans, Daniel",3,20,15,27,14,154,232,83,152,-17,0.6637931034482759,0.5460526315789473,0.5555555555555556,983.5,1936.0,564.5,1823.0,1768.0,1382.0,245.5,1243.2142857142858,1218.0,July 2025,2026-01-28
717,"Evans, Daniel",6,32,29,66,31,286,417,149,267,-17,0.6858513189448441,0.5580524344569289,0.4393939393939394,584.5,2465.5,119.5,1823.0,1481.0,1223.0,765.5,1208.857142857143,1152.0,June 2025,2026-01-28
718,"Evans, Daniel",1,4,4,9,4,50,72,16,29,-8,0.6944444444444444,0.5517241379310345,0.4444444444444444,2044.0,758.5,1342.5,1319.5,1345.0,1310.0,733.5,1264.7142857142858,1262.0,May 2025,2026-01-28
719,"Faria, Jaime",2,25,13,39,18,142,215,65,125,-28,0.6604651162790698,0.52,0.3333333333333333,788.0,2153.5,870.0,2259.0,1801.0,1715.5,1548.5,1590.7857142857142,1977.0,August 2025,2026-01-28
720,"Faria, Jaime",5,62,18,59,45,345,443,135,231,11,0.7787810383747178,0.5844155844155844,0.3050847457627119,170.5,2534.5,205.0,670.0,233.0,818.5,1748.5,911.4285714285714,509.5,February 2025,2026-01-28
721,"Faria, Jaime",4,48,17,35,25,169,232,75,116,29,0.728448275862069,0.646551724137931,0.4857142857142857,295.5,2374.0,352.0,346.5,824.0,217.0,536.5,706.5,177.0,January 2025,2026-01-28
722,"Faria, Jaime",4,31,16,43,15,193,263,85,134,32,0.7338403041825095,0.6343283582089553,0.37209302325581395,611.5,1997.5,352.0,314.5,734.0,289.5,1244.5,791.9285714285714,292.5,January 2026,2026-01-28
723,"Faria, Jaime",0,15,4,15,16,90,133,33,75,-57,0.6766917293233082,0.44,0.26666666666666666,1205.5,2051.5,2088.0,2519.5,1595.0,2286.0,1924.0,1952.7857142857142,2468.0,July 2025,2026-01-28
724,"Faria, Jaime",3,25,13,32,15,136,187,37,69,44,0.7272727272727273,0.5362318840579711,0.40625,788.0,1997.5,564.5,220.0,840.5,1513.5,997.0,988.7142857142857,681.0,June 2025,2026-01-28
725,"Faria, Jaime",1,10,5,24,6,87,139,44,79,-38,0.6258992805755396,0.5569620253164557,0.20833333333333334,1508.5,1108.0,1342.5,2418.0,2089.0,1234.5,2140.0,1691.5,2150.0,May 2025,2026-01-28
726,"Faria, Jaime",0,1,0,0,3,22,26,10,32,-23,0.8461538461538461,0.3125,,2419.5,555.0,2088.0,2107.0,16.0,2500.5,,1614.3333333333333,2025.0,November 2025,2026-01-28
727,"Faria, Jaime",0,2,2,9,2,38,55,11,15,-2,0.6909090909090909,0.7333333333333333,0.2222222222222222,2296.5,345.5,2088.0,1044.5,1393.5,30.0,2112.0,1330.0,1402.0,October 2025,2026-01-28
728,"Fatic, Nerman",0,7,1,1,2,18,31,2,10,-18,0.5806451612903226,0.2,1.0,1732.5,345.5,2088.0,1870.0,2339.0,2537.5,25.0,1562.5,1906.0,January 2026,2026-01-28
729,"Fearnley, Jacob",6,40,27,71,28,260,367,129,234,27,0.7084468664850136,0.5512820512820513,0.38028169014084506,411.5,2430.5,119.5,371.0,1124.5,1313.0,1179.0,992.7142857142857,691.0,April 2025,2026-01-28
730,"Fearnley, Jacob",1,38,11,22,40,182,268,37,63,-14,0.6791044776119403,0.5873015873015873,0.5,444.0,2523.5,1342.5,1652.0,1564.0,778.5,428.0,1247.5,1231.0,August 2025,2026-01-28
731,"Fearnley, Jacob",2,32,11,30,23,137,188,60,89,16,0.7287234042553191,0.6741573033707865,0.36666666666666664,584.5,2326.0,870.0,544.5,819.0,116.0,1283.0,934.7142857142857,567.0,January 2025,2026-01-28
732,"Fearnley, Jacob",1,42,14,36,38,196,294,74,118,-47,0.6666666666666666,0.6271186440677966,0.3888888888888889,378.5,2518.0,1342.5,2488.0,1731.5,336.0,1127.5,1417.4285714285713,1602.0,January 2026,2026-01-28
733,"Fearnley, Jacob",0,1,0,0,5,20,35,15,24,-20,0.5714285714285714,0.625,,2419.5,942.5,2088.0,1972.0,2370.0,350.5,,1690.4166666666667,2148.0,July 2025,2026-01-28
734,"Fearnley, Jacob",3,28,16,33,46,210,304,73,113,-35,0.6907894736842105,0.6460176991150443,0.48484848484848486,696.5,2537.0,564.5,2376.0,1395.5,219.0,539.5,1189.7142857142858,1107.0,June 2025,2026-01-28
735,"Fearnley, Jacob",3,27,13,28,17,149,220,70,117,-9,0.6772727272727272,0.5982905982905983,0.4642857142857143,725.5,2105.5,564.5,1373.0,1589.5,634.0,619.5,1087.357142857143,882.0,March 2025,2026-01-28
736,"Fearnley, Jacob",4,30,26,57,35,207,281,83,153,6,0.7366548042704626,0.5424836601307189,0.45614035087719296,639.5,2498.0,352.0,786.5,694.0,1430.5,656.0,1008.0714285714286,722.0,May 2025,2026-01-28
737,"Fearnley, Jacob",0,4,1,2,4,17,30,12,22,-19,0.5666666666666667,0.5454545454545454,0.5,2044.0,758.5,2088.0,1920.5,2383.0,1395.5,428.0,1573.9285714285713,1929.0,November 2025,2026-01-28
738,"Fearnley, Jacob",5,29,18,43,46,280,382,98,158,23,0.7329842931937173,0.620253164556962,0.4186046511627907,669.0,2537.0,205.0,423.0,753.0,402.5,899.5,841.2857142857143,373.0,October 2025,2026-01-28
739,"Feldbausch, Kilian",0,0,5,11,5,38,64,12,24,-4,0.59375,0.5,0.45454545454545453,2511.0,942.5,2088.0,1127.0,2282.0,1928.0,672.0,1650.0714285714287,2094.0,February 2025,2026-01-28
740,"Feldbausch, Kilian",1,1,8,15,9,74,119,30,45,-5,0.6218487394957983,0.6666666666666666,0.5333333333333333,2419.5,1513.5,1342.5,1170.5,2112.0,135.0,284.5,1282.5,1307.0,May 2025,2026-01-28
741,"Fellows, Jake",0,9,0,1,3,27,43,13,18,-12,0.627906976744186,0.7222222222222222,0.0,1576.0,555.0,2088.0,1533.5,2076.5,41.0,2389.5,1465.642857142857,1695.0,July 2025,2026-01-28
742,"Fenty, Andrew",0,5,3,7,5,36,58,13,20,-7,0.6206896551724138,0.65,0.42857142857142855,1937.5,942.5,2088.0,1273.5,2120.5,196.0,828.0,1340.857142857143,1424.5,July 2025,2026-01-28
743,"Fery, Arthur",1,11,3,12,3,85,122,53,99,-15,0.6967213114754098,0.5353535353535354,0.25,1440.0,555.0,1342.5,1708.0,1319.5,1525.0,1997.5,1412.5,1587.0,August 2025,2026-01-28
744,"Fery, Arthur",4,22,19,48,2,161,231,62,105,64,0.696969696969697,0.5904761904761905,0.3958333333333333,900.0,345.5,352.0,111.5,1314.5,746.5,1100.5,695.7857142857143,162.0,January 2026,2026-01-28
745,"Fery, Arthur",0,6,2,13,2,35,62,21,42,-16,0.5645161290322581,0.5,0.15384615384615385,1835.0,345.5,2088.0,1767.5,2388.0,1928.0,2251.0,1800.4285714285713,2308.0,July 2025,2026-01-28
746,"Fery, Arthur",1,6,5,16,3,46,68,31,43,14,0.6764705882352942,0.7209302325581395,0.3125,1835.0,555.0,1342.5,593.5,1598.0,44.0,1704.5,1096.0714285714287,901.0,June 2025,2026-01-28
747,"Fery, Arthur",2,2,10,24,4,79,114,44,84,15,0.6929824561403509,0.5238095238095238,0.4166666666666667,2296.5,758.5,870.0,568.0,1360.5,1669.0,915.5,1205.4285714285713,1142.0,October 2025,2026-01-28
748,"Ficovich, Juan Pablo",0,5,0,2,3,37,61,14,33,-40,0.6065573770491803,0.42424242424242425,0.0,1937.5,555.0,2088.0,2439.5,2215.0,2331.0,2389.5,1993.642857142857,2500.0,August 2025,2026-01-28
749,"Ficovich, Juan Pablo",2,17,15,36,7,158,246,75,140,-3,0.6422764227642277,0.5357142857142857,0.4166666666666667,1103.0,1264.5,870.0,1086.0,1980.0,1519.5,915.5,1248.357142857143,1234.0,February 2025,2026-01-28
750,"Ficovich, Juan Pablo",1,2,3,13,4,58,89,16,28,-13,0.651685393258427,0.5714285714285714,0.23076923076923078,2296.5,758.5,1342.5,1593.0,1899.0,1014.0,2086.5,1570.0,1921.0,January 2025,2026-01-28
751,"Ficovich, Juan Pablo",0,3,3,8,5,28,42,9,25,-9,0.6666666666666666,0.36,0.375,2166.0,942.5,2088.0,1373.0,1731.5,2453.0,1219.5,1710.5,2189.0,January 2026,2026-01-28
752,"Ficovich, Juan Pablo",4,21,19,50,12,174,238,80,152,25,0.7310924369747899,0.5263157894736842,0.38,945.0,1787.0,352.0,397.0,782.0,1635.0,1180.5,1011.2142857142857,728.0,July 2025,2026-01-28
753,"Ficovich, Juan Pablo",2,14,9,18,1,117,173,33,58,12,0.6763005780346821,0.5689655172413793,0.5,1263.0,169.0,870.0,644.5,1601.0,1060.0,428.0,862.2142857142857,413.0,June 2025,2026-01-28
754,"Ficovich, Juan Pablo",0,2,3,7,0,41,84,24,39,-30,0.4880952380952381,0.6153846153846154,0.42857142857142855,2296.5,47.5,2088.0,2302.5,2509.0,447.5,828.0,1502.7142857142858,1778.0,May 2025,2026-01-28
755,"Fils, Arthur",6,26,24,65,23,259,355,108,185,60,0.7295774647887324,0.5837837837837838,0.36923076923076925,756.5,2326.0,119.5,129.5,807.0,825.0,1264.0,889.6428571428571,460.0,April 2025,2026-01-28
756,"Fils, Arthur",0,3,1,2,1,40,53,13,21,2,0.7547169811320755,0.6190476190476191,0.5,2166.0,169.0,2088.0,890.5,456.0,412.5,428.0,944.2857142857143,584.0,August 2025,2026-01-28
757,"Fils, Arthur",1,22,9,20,7,100,149,56,107,-6,0.6711409395973155,0.5233644859813084,0.45,900.0,1264.5,1342.5,1222.0,1675.0,1677.0,697.5,1254.0714285714287,1245.0,February 2025,2026-01-28
758,"Fils, Arthur",3,42,14,42,21,220,286,98,166,22,0.7692307692307693,0.5903614457831325,0.3333333333333333,378.5,2270.0,564.5,438.0,304.0,749.5,1548.5,893.2857142857143,469.0,January 2025,2026-01-28
759,"Fils, Arthur",1,6,3,4,2,35,48,10,18,11,0.7291666666666666,0.5555555555555556,0.75,1835.0,345.5,1342.5,670.0,810.0,1259.5,66.0,904.0714285714286,492.0,July 2025,2026-01-28
760,"Fils, Arthur",6,39,23,52,21,284,396,117,194,43,0.7171717171717171,0.6030927835051546,0.4423076923076923,429.0,2270.0,119.5,228.5,981.0,574.0,752.5,764.9285714285714,254.0,March 2025,2026-01-28
761,"Fils, Arthur",4,16,17,46,15,203,305,104,171,24,0.6655737704918033,0.6081871345029239,0.3695652173913043,1154.5,1997.5,352.0,409.5,1754.0,524.5,1262.5,1064.9285714285713,840.0,May 2025,2026-01-28
762,"Fognini, Fabio",2,4,12,30,22,112,179,57,109,-33,0.6256983240223464,0.5229357798165137,0.4,2044.0,2302.0,870.0,2350.0,2091.0,1679.0,1054.0,1770.0,2265.0,April 2025,2026-01-28
763,"Fognini, Fabio",0,1,0,0,4,8,9,3,5,-3,0.8888888888888888,0.6,,2419.5,758.5,2088.0,1086.0,7.5,607.0,,1161.0833333333333,1047.0,January 2025,2026-01-28
764,"Fognini, Fabio",0,3,8,33,20,136,197,74,114,-16,0.6903553299492385,0.6491228070175439,0.24242424242424243,2166.0,2232.0,2088.0,1767.5,1406.0,201.0,2045.5,1700.857142857143,2170.0,June 2025,2026-01-28
765,"Fognini, Fabio",0,1,2,6,14,32,57,30,51,-32,0.5614035087719298,0.5882352941176471,0.3333333333333333,2419.5,1936.0,2088.0,2335.0,2394.5,766.5,1548.5,1926.857142857143,2448.0,March 2025,2026-01-28
766,"Fognini, Fabio",0,3,2,6,7,49,83,18,38,-29,0.5903614457831325,0.47368421052631576,0.3333333333333333,2166.0,1264.5,2088.0,2283.5,2299.5,2110.0,1548.5,1965.7142857142858,2480.0,May 2025,2026-01-28
767,"Fonseca, Joao",1,7,5,25,3,75,103,19,37,11,0.7281553398058253,0.5135135135135135,0.2,1732.5,555.0,1342.5,670.0,831.0,1796.5,2167.0,1299.2142857142858,1336.0,April 2025,2026-01-28
768,"Fonseca, Joao",3,44,14,30,12,187,262,73,122,0,0.7137404580152672,0.5983606557377049,0.4666666666666667,350.0,1787.0,564.5,963.0,1046.5,632.0,610.5,850.5,391.5,August 2025,2026-01-28
769,"Fonseca, Joao",5,31,21,50,13,226,326,73,143,12,0.6932515337423313,0.5104895104895105,0.42,611.5,1868.0,205.0,644.5,1354.0,1820.0,889.0,1056.0,817.5,February 2025,2026-01-28
770,"Fonseca, Joao",4,36,16,47,9,212,277,61,104,71,0.7653429602888087,0.5865384615384616,0.3404255319148936,479.5,1513.5,352.0,88.0,336.0,790.5,1450.0,715.6428571428571,187.0,January 2025,2026-01-28
771,"Fonseca, Joao",0,10,2,9,5,42,63,19,34,-22,0.6666666666666666,0.5588235294117647,0.2222222222222222,1508.5,942.5,2088.0,2065.0,1731.5,1212.0,2112.0,1665.642857142857,2120.0,January 2026,2026-01-28
772,"Fonseca, Joao",1,26,7,28,10,179,253,40,73,-12,0.7075098814229249,0.547945205479452,0.25,756.5,1615.0,1342.5,1533.5,1150.0,1356.0,1997.5,1393.0,1545.0,July 2025,2026-01-28
773,"Fonseca, Joao",2,30,10,34,8,216,279,63,103,48,0.7741935483870968,0.6116504854368932,0.29411764705882354,639.5,1400.0,870.0,191.0,268.0,485.5,1799.0,807.5714285714286,319.0,June 2025,2026-01-28
774,"Fonseca, Joao",3,22,14,39,7,157,220,70,123,7,0.7136363636363636,0.5691056910569106,0.358974358974359,900.0,1264.5,564.5,759.0,1048.0,1056.5,1340.0,990.3571428571429,687.0,March 2025,2026-01-28
775,"Fonseca, Joao",2,28,11,31,12,154,217,56,102,-12,0.7096774193548387,0.5490196078431373,0.3548387096774194,696.5,1787.0,870.0,1533.5,1103.5,1343.5,1372.5,1243.7857142857142,1221.0,May 2025,2026-01-28
776,"Fonseca, Joao",6,42,18,39,15,265,360,89,163,34,0.7361111111111112,0.5460122699386503,0.46153846153846156,378.5,1997.5,119.5,295.5,702.0,1383.0,633.0,787.0,283.0,October 2025,2026-01-28
777,"Fritz, Taylor",2,17,6,15,1,89,118,32,66,3,0.7542372881355932,0.48484848484848486,0.4,1103.0,169.0,870.0,864.0,463.0,2040.0,1054.0,937.5714285714286,570.0,April 2025,2026-01-28
778,"Fritz, Taylor",9,139,26,67,26,470,587,214,328,126,0.8006814310051107,0.6524390243902439,0.3880597014925373,7.5,2397.0,14.0,22.0,106.0,188.0,1133.0,552.5,39.0,August 2025,2026-01-28
779,"Fritz, Taylor",2,51,10,35,7,140,176,50,80,34,0.7954545454545454,0.625,0.2857142857142857,265.0,1264.5,870.0,295.5,135.0,350.5,1837.0,716.7857142857143,189.0,February 2025,2026-01-28
780,"Fritz, Taylor",5,63,20,35,9,262,332,88,138,85,0.7891566265060241,0.6376811594202898,0.5714285714285714,161.5,1513.5,205.0,66.5,168.0,266.0,213.0,370.5,3.0,January 2025,2026-01-28
781,"Fritz, Taylor",4,136,15,54,15,385,490,133,239,7,0.7857142857142857,0.5564853556485355,0.2777777777777778,9.5,1997.5,352.0,759.0,191.0,1239.0,1880.0,918.2857142857143,527.0,January 2026,2026-01-28
782,"Fritz, Taylor",7,132,32,78,26,411,505,163,279,127,0.8138613861386138,0.5842293906810035,0.41025641025641024,12.0,2397.0,67.0,21.0,60.0,820.0,970.5,621.0714285714286,81.0,July 2025,2026-01-28
783,"Fritz, Taylor",9,144,22,43,14,464,573,172,269,125,0.8097731239092496,0.6394052044609665,0.5116279069767442,5.0,1936.0,14.0,23.0,71.0,259.0,330.0,376.85714285714283,4.0,June 2025,2026-01-28
784,"Fritz, Taylor",6,75,17,48,11,308,380,96,172,84,0.8105263157894737,0.5581395348837209,0.3541666666666667,94.5,1700.5,119.5,68.0,69.0,1220.5,1376.5,664.0714285714286,127.0,March 2025,2026-01-28
785,"Fritz, Taylor",1,36,6,24,5,155,194,59,125,-19,0.7989690721649485,0.472,0.25,479.5,942.5,1342.5,1920.5,114.0,2119.0,1997.5,1273.642857142857,1289.0,May 2025,2026-01-28
786,"Fritz, Taylor",1,35,4,22,3,118,164,39,72,-5,0.7195121951219512,0.5416666666666666,0.18181818181818182,501.0,555.0,1342.5,1170.5,952.0,1441.0,2209.0,1167.2857142857142,1059.0,November 2025,2026-01-28
787,"Fritz, Taylor",3,78,6,30,20,228,290,95,170,-3,0.7862068965517242,0.5588235294117647,0.2,84.0,2232.0,564.5,1086.0,187.0,1212.0,2167.0,1076.0714285714287,871.0,October 2025,2026-01-28
788,"Fritz, Taylor",4,73,14,40,16,272,350,85,171,23,0.7771428571428571,0.49707602339181284,0.35,103.0,2051.5,352.0,423.0,249.0,1982.0,1406.5,938.1428571428571,572.0,September 2025,2026-01-28
789,"Fucsovics, Marton",3,6,18,43,7,131,180,45,97,36,0.7277777777777777,0.4639175257731959,0.4186046511627907,1835.0,1264.5,564.5,278.0,834.0,2169.5,899.5,1120.7142857142858,963.0,April 2025,2026-01-28
790,"Fucsovics, Marton",6,17,25,51,20,175,237,72,143,49,0.7383966244725738,0.5034965034965035,0.49019607843137253,1103.0,2232.0,119.5,184.0,667.0,1870.0,522.0,956.7857142857143,610.0,August 2025,2026-01-28
791,"Fucsovics, Marton",2,17,12,29,9,78,103,34,54,45,0.7572815533980582,0.6296296296296297,0.41379310344827586,1103.0,1513.5,870.0,211.5,422.5,318.0,938.0,768.0714285714286,259.0,February 2025,2026-01-28
792,"Fucsovics, Marton",1,7,3,7,3,51,73,27,42,1,0.6986301369863014,0.6428571428571429,0.42857142857142855,1732.5,555.0,1342.5,925.5,1282.5,234.0,828.0,985.7142857142857,675.0,January 2025,2026-01-28
793,"Fucsovics, Marton",2,19,14,25,15,166,252,83,147,-8,0.6587301587301587,0.564625850340136,0.56,1021.5,1997.5,870.0,1319.5,1824.0,1119.0,235.0,1198.0714285714287,1126.0,January 2026,2026-01-28
794,"Fucsovics, Marton",3,33,17,38,25,249,340,103,189,-3,0.7323529411764705,0.544973544973545,0.4473684210526316,554.5,2374.0,564.5,1086.0,762.0,1407.0,712.0,1065.7142857142858,842.5,July 2025,2026-01-28
795,"Fucsovics, Marton",6,52,19,54,28,309,371,131,223,81,0.8328840970350404,0.5874439461883408,0.35185185185185186,251.0,2430.5,119.5,73.0,32.0,777.0,1398.5,725.9285714285714,202.5,June 2025,2026-01-28
796,"Fucsovics, Marton",3,11,21,46,10,179,258,84,145,14,0.6937984496124031,0.5793103448275863,0.45652173913043476,1440.0,1615.0,564.5,593.5,1349.0,895.5,654.0,1015.9285714285714,738.0,May 2025,2026-01-28
797,"Fucsovics, Marton",1,4,8,23,6,86,124,40,74,-2,0.6935483870967742,0.5405405405405406,0.34782608695652173,2044.0,1108.0,1342.5,1044.5,1350.5,1456.5,1421.0,1395.2857142857142,1549.0,October 2025,2026-01-28
798,"Fucsovics, Marton",3,18,13,31,6,108,154,66,103,46,0.7012987012987013,0.6407766990291263,0.41935483870967744,1059.0,1108.0,564.5,204.0,1254.0,251.0,893.0,761.9285714285714,250.0,September 2025,2026-01-28
799,"Gadecki, Olivia",0,1,0,1,4,13,24,10,23,-22,0.5416666666666666,0.43478260869565216,0.0,2419.5,758.5,2088.0,2065.0,2444.0,2304.5,2389.5,2067.0,2533.0,January 2025,2026-01-28
800,"Gakhov, Ivan",2,16,8,20,6,111,170,40,77,-21,0.6529411764705882,0.5194805194805194,0.4,1154.5,1108.0,870.0,2020.0,1886.0,1725.5,1054.0,1402.5714285714287,1564.0,May 2025,2026-01-28
